Review
"I've been waiting to see this for a while and glad it's finally been released officially on DVD... almost 4 hours long, thank God for the 'pause button' & 'fast forward' for annoying song & dance!! I must say, I really enjoyed the production. Music is great, the contemporary styling is spot on... But, it's also quite different to the simple and perhaps more innocent story of one of the ultimate classics of Bollywood movies from 1976... (Shah Rukh versus Amitabh.... are you mad??!!)... this is certainly more violent and has been given an intense touch of darkness which I really didn't expect (and not sure I'm comfortable with)... much likeness to the style of more recent and current Hollywood thrillers and TV dramas such as '24'.All in all, this was well worth the wait... I don't watch too many typical Bollywood flicks so this comes highly recommended!"
"Don (2006) is a thrill a minute, edge of the seat, don't blink or you'll miss something, superbly stylised action movie. It's a sort of Don(1978) meets James Bond (the Pierce Brosnan era, with all its hi-tech gadgetry etc). It is unbelievably slick and amazingly cool. Its got the finish of a top-end magazine like Vogue or GQglossy, beautiful, a work of art. And the action scenes are breathless, non-stop and come at you one after another.I had severe reservations about Mr Khan as Don. Especially as there are few bigger Mr Bachchan fans than me  I idolise the man. However, I've come from the movie convinced that no one else in the current set of stars could've carried it off as well as Shahrukh. He looks and behaves like Don  completely different to the chocolate faced 'Main Hoon Na' and 'Kal Ho Na Ho' giggling lover boy we are used to. In this movie he has a steely look about him, a nastiness that is very believable. He is slightly over the top, but only to the degree you would want him to be.Priyanka Chopra simply sizzles. When I look at her on screen now I'm ready to do all the things Jim Carrey does in the 'Mask' when he see's Cameron Diaz dance at the club ! The great thing, I remember, about watching Don (1978) as a 7 year old, was that when you came out of the movie (and for the next few days)you felt you were Don ! You wanted to be like him, copy all mannerisms, you were mesmerised, felt the sense of power. I saw the same impact of this Don (2006) on my son (coincidentally also 7 years old). But even better, it still had the same impact on me ! Just love it ! Check out my full review at apurvbollywood at blogspot"
"I wanted to see Don, not because of SRK but mainly because Farhan Akhtar was directing it. Before I start reviewing Don- The Chase Begins Again, I want to say that I tried my level best not to compare the two movies but unfortunately ended up doing so and what I realized in the process was that although Don is a remake of the original version, they're too very different movies. They're as different as cheese and chalk. So does Don surpass the original? Well, kinda yes and kinda no. Quite frankly, I never felt that the original Don had set any high standards or so because it was funny at times. The entire sequence where Don's associates find out that it is not Don but Vijay and its because of him that they've been arrested, lol, it was funny. I understand that Don was a low budget movie but just like N2D had said, its utterly stupid for anyone to store all the contact information about the Underworld Criminals in one red dairy. A disc in this one.What Farhan has tried to do with the new Don is make it cooler, sharper and more foxy (yea that's the word). And despite the fact that a talented director like Farhan Akhtar was making this movie, Don does suffer in some departments if you start being logical but not as many if you understand why things are happening the way they're happening and even though Don could've been better, it could have also been worse. The movie starts out brilliantly. Check out the first scene of the movie featuring SRK & Chunkey.The big question that everyone has been making around is that- Does Shahrukh live upto what Amitabh had done in the original? Well, I'd like to quote Shabani Azmi on this, ""Its like you're comparing apple and oranges"". Where Amitabh had mastered the art of being Vijay, here it is exactly vice-versa. SRK dons the role of DON with complete brilliance. Excellent is the word. I got to admit that I had my fears if SRK will be able to do justice coz I agree, the actor is one of the best in the industry but hardly does he display it on screen. Fortunately this is one of those movies where he does. SRK looks every bit of the Don that he portrays and once again proves that he is the one of the coolest villains on screen- the man you'd love to hate. I do not wanna get into the debate of how some other actor could've pulled it off better coz well, they're not. Hrithik as Don would've been BAD and I am dead sure about that. My friend said Saif could've played a better Don and I agree on that but well, too bad he's not playing it so the discussion is basically useless and after all that I've seen SRK do with this role, it'll be sad if I thought of any other actor playing the role of ""Don"" anymore. SRK is the king!Now that I've spoken about the lows of the movie, its time I told you how I felt after watching the movie. Well, I felt completely taken up by the charm of the movie and if you're willing to forgive Farhan Akhtar for the few mistakes that he's made, Don is a movie you would want to remember. Especially for the action and the performances. Man O Man! If I had to point out 3 main performances that I liked in the movie, it'd be tough but I'd pick SRK, Boman Irani & Arjun Rampal. Of course there are those that are equally marvelous. For example, Pawan Malhotra as Narang is one performance to watch out for. For all those critics out there saying how bad the movie is... here's my opinion about Don- I LOVED THE MOVIE!!And for all those people going on about how bad Kareena was... well, I can't remember when exactly did Kareena look soooooooo hot as compared to her appearance in Don.For Priyanka Chopra, this has to be her performance after Aitraaz. She perfectly fits in. I do feel they could have got a better vamp than Isha Koppikar but I doubt if the bigger names would have done a role so small. What I really liked is what Farhan Akhtar has done with Arjun Rampal's Jasjit as compared to Pran's. I did go around saying how Arjun wouldn't be able to live upto Pran's performance but how wrong was I. Post-Moksha, out here Arjun Rampal is in full-form again and after Don, he's the second most coolest character in the movie, loved his performance. Boman Irani, too was excellent. I am glad Om Puri took up the role because if he didn't do it, somebody else would have and I wouldn't have liked it. He has a small role in the movie but an important character and with the likes of Boman, SRK and Pawan Malhotra around, you cannot afford to have bad actors around.Don is a complete adventurous ride and barring the few little plot holes, its got enough twists, turns, performances, music and action to keep you glued to the screen right from the first frame to the last. At times you do feel that the movie is getting a bit boring or is lacking the pace but otherwise, its great. I did feel Aaj Ki Raat shouldn't have shown SRK dancing with the chicks, didn't make sense but that's my opinion. Don is truly a nice remake. Much better than the so called action flicks like Krrish, Dus or the Sunny Deol films. You'll enjoy watching it.7/10 from muviegeek.blogspot.com"
"First of all,I have never liked remakes and feel they should never be made but when this movie's promo came..i thought that this would be interesting to watch,but some days prior to release i watched the original don and was absolutely mesmerized by Amitabh's performance in the movie which gave him the Filmfare best actor award.Of course,the best thing about original version was it's unpredictability as we never knew what is going to happen, that's why i think that a suspense movie like don should not be remade. in the new version we know everything that will unfold except a couple of twists with one in the climax, which makes the movie boring, to be honest.After 2 good movies Dil Chahta Hai and Lakshya, Don is the weakest attempt of Farhan Akhtar,the music and background score by Shankar Ehsaan Loy is good though just like the original version.Now for performances, Shahrukh is OK as don but sucks as Vijay, maybe he just can't relate to Vijay's character which probably Amitabh easily did being a Chora Ganga Kinaare Waala himself(pun intended) as he's from Allahabad, even in don's role Shahrukh blatantly overacts in some scenes to be honest, to be straightforward he's incomparable to Amitabh in the original..no offence for Shahrukh fans but he was way better in movies like Chak De India,Swades,Rab Ne Bana Di Jodi,My Name Is Khan, DDLJ, Baazigar, Darr.. Priyanka is good though, Arjun is OK,Boman is OK but overacts in the climax,Om Puri is wasted as he has no role!!, Isha Koppikar's got nothing to do..While the original don unfolded at a feverish pace with excellent acting and dialogues by Amitabh, it was a taut thriller hence keeping everyone glued to their seats throughout, this one is slow and boring most of the time, and the copied dialogues from original don is a bad idea. But the new movie does have a different style, the action scenes are OK.At box office this movie was a moderate success not like the original don which was a Superhit,this movie was a moderate success also due to Sharukh's popularity overseas while this movie was a below average fare in India but a Superhit overseas..making it a moderate success overall, and also the factor that many people watched it to see how Shahrukh's steps into Amitabh's shoes.Watch it if you are a die hard Shahrukh fan or like style over substance, but if you've seen original don you can clearly feel how much better the original was.."
"I counted 5 musical numbers in the film. All of them were seamless; they flowed in and out of the story. I am no fan of musicals, but as I was watching this film it occurred to me what I don't like about American musicals  I don't like the ""Broadway Show Tune"" music. Somehow this music seemed appropriate to the film; the story is ""over the top"" and fits the music of this Bollywood musical. I was actually tapping my foot to the musical numbers.As far as I'm concerned this film is what a musical should be. The action scenes are great, but for me, the musical scenes were better. For those of you who may say there is no singing in an action film, go see this one to see how it's done. Singing, dancing -- and guns! Hooray for Bollywood!"
"While it is difficult to argue that the new Don comes close to the original act of Amitabh Bachhan, it would be fair to say that Shahrukh Khan does an impressive job of taking on a challenge that many actors would rather not - step into the shoes that are almost impossible to match up to. The original Don was a cult movie, the new Don is a modern day action flick with great emphasis on form and presentation. Though brilliant in patches - such as in the climax and good in most parts Don does not live up to the expectations that people would have from a Farhan Akhtar movie.The script of Don succeeds in retrospect. At the end of the movie there is an urge to go back and see it with the insight gained in the climax. However, while watching the movie the viewers, particularly the ones who have seen the one from the 70's, feel that the movie is not up to the mark. At the end of the day, Don is acceptable partly because of Shahrukh Khan's impressive performance and partly because of the script that keeps the audience engaged if not enthralled.In the final analysis, the viewing experience would be different for the two sets of audiences - the ones who have watched the original Don and the ones that have not. The people who have seen the original Don would be broadly disappointed and sometimes intrigued. The viewers with fresh perspective would be somewhat thrilled by slick action, vaguely impressed by the script and nearly entertained by the actors' performances. Regardless of which group you come from, you nonetheless are likely to feel that this movie underachieves compared to what it sets out to do."
"The movie was stunning. You have to give full credits to Farhan Akhtar. His way of presenting the previously said story is completely unmatchable. At times, the movie was way over the top of exaggeration but in the end everything falls in place. The movie was fast tracked at many places and many sequences were skipped that were present in the previous version. Some plots were twisted to bring in the modern day touch and nothing seemed unnecessary. The sequences were copied very much to the exactness of the situation and it was a good effort to bring back the charisma that a personality like Don should have. One more special thing about this movie is its climax, which was not at all stereotype. One would not expect such a thing in bollywood movies and yet it was brilliantly done. I would say DON was an overall entertainer and is definitely worth a watch."
"Don works. A slick remake of the '70s hit by the same name, its strength, surprisingly lies in its differences from the original. Unlike the original,this one does not show all its cards at once and deals the deck one twist at a time. The twists in the story work not because they are particularly well crafted but because they represent differences from the original and are therefore unexpected. The film looks gorgeous - beautiful people, clothing and locations, not to mention the attention o detail that gives it the look and feel of a top tier Hollywood action flick. And finally there is ShahRukh playing a larger than life on with snarls and smirks and over the top growls and making it work like only he can.The weakest parts of the movie are where Shahrukh plays the pan chewing simpleton, most significantly in the ""...Pan Benaras wallah..."" song. The song simply doesn't work, the setup, the dance moves and Shahrukh are all wrong and this can be a great disappointment for fans of the original. There is also this scene lifted from ConAir that the movie would have been better without.Net if you willing to let go of what you know and like about the original movie, you should have a good time"
"First things first,let me tell u that I did not like the Original DON(1978) that much.It was good in parts but it was only the Aura of AB with the music that actually pulled it off.If the same story had been reused,the movie would have ended up being a disaster.But,I guess Farhan Akthar does a great job in this movie.Yes,the beginning is a bit slow but he more than makes up for it by the time the movie ends.Shah Rukh is incredible as DON and the others do their job well.The music is good(A special mention to the Background track...its incredible..).And watch out for the climax...Pros:1)Great acting by Shah Rukh2)Amazing cinematography (Everything looks classy and stylish..just notice the way Shah Rukh wears his tie!)3)A nice racy background scoreCons:1)Beginning does feel as a bit of a crawl..2)Jasjit's (Arjun Rampal) role wasn't required if u ask me..Overall,a great entertainer and worth the wait..!"
"""Remember. It is not just difficult but rather impossible to catch Don"".As Don (Shahrukh Khan) says his famous line to Kamini (Kareena Kapoor) it ignites memories of Mr Bachchan's 1978 portrayal of Don. Don is an international mafia boss who is fast, agile, tough and most importantly intelligent. He has been on the most wanted list of Malaysia, India and almost every other country including UK. He gets illegal drugs and similar substances from India and Pakistan and sells them in UK. He has two other main companions Singhania and Wardhan. Though Singhania and Don's profile with picture is on the records, Wardhan is still a mystery. One day cops get a tip on Don. Cop D'Silva (Boman Irani) is on a high speed chase with Don and Don gets injured. In the hospital Don dies. D'Silva remembers a guy, Vijay, who looks like Don. With an idea and a plan he manages to get new Don into the hostile territory. Will Don be able to help D'Silva? What happens next? Who is Wardhan? Well Farhan Akhtar (director) has all the answers.Though it is hard not to compare Shahrukh's Don to Mr Bachchan's I guess you can always appreciate Farhan's contribution to this remake. Farhan has kept the original script by Salim Khan and Javed Akhtar. He has added a little tinge of citrus that not only adds a little flavor but also it smells different. Few sequences as the one with Kamini, were unchangeable. Farhan has written the closing scene and this is a classic example of a better character study. Very intelligent and to the exact point. No writing contribution from Farhan for Lakshya was very evident. Farhan totally went with his Father's (Javed) script on Lakshya. This time for Don he took over and his attempts are evident and are an essential part of the movie. Brilliant! Sharukh Khan has done a great job in portraying the ruthless Don and the average Joe Vijay. Shahrukh knows that he cannot escape comparison with the original Don. But he has managed to get the attitude. Good job.Besides being a remake this movie makes a lot of homages. The Fast and the Furious, Kill Bill, Mission Impossible, Entrapment and Matrix. Well those movies are supposed to be appreciated through little references. Boman Irani is believable as a tough cop after cheesy roles of Munnabhai series. Priyanka Chopra as Roma is a good fit for her beauty. She does some action as well. Arjun Rampal as Jasjeet should have been reconsidered. Shankar-Ehasaan-Loy's music is good to the ears. Their contribution to the basic tunes is appreciable. Overall this movie is quite above the average bollywood movie. Should be viewed at least once.My rating: 7/10."
"Do not miss the start and do not miss the ending.This movie has been shot very well, with the locations and cinematography at its best. The start of the movie goes a bit slow and then picks up pace.I think Shahrukh has not over acted this time. The cast has been chosen perfectly to do their job.This movie is a bit different from the original Amitabh Bachchan's DON, so comparing both the new and old movie is out of the question. Each one of them is good in its own league. For the people who have seen the original DON, at first, you start to think that it might not be so good, and justice has not been made to the original. As the movie goes on, you start to change your mind.As for me, the overall the movie was really good and worth every bit of money paid to watch the movie."
"Don has the bad attitude of Scarface, with the coolness of James Bond.Don does not disappoint, it might just surprise you. Like it did me. Goofy at times (some odd dancing/singing suddenly jumps in), but very well done action and filming. The editing could of been better during action scenes, at times you notice bad-guys waiting for their turn and for the final blow.The story is not groundbreaking, but sticks to your typical James Bond style setup. Drugs and power. Almost seems like directors cant think of any other way to go when making action movies anymore...but hey, it works.The thing that REALLY bugged me with this movie was the dialog. This is a ""Hindi"" movie, but every third sentence is said in English. Why the hell did they do that? Its almost as if they are desperately attempting to attract the American market and thinking this is the way to do it...but it does the opposite. It makes the movie incredibly annoying. Also its the main reason I did not give this movie a higher rating. They should of focused more on sticking to their own countrys style instead of blending in Americas.All in all, its a good movie despite its flaws."
"The movie was very promising and full of hype. To be fair, I watched the movie for Farhan Akthar. Very slick and stylish was the tone of the whole movie and so were the technical aspects.Things that have worked in favor of the movie 1. Great Star cast who have all performed well (Boman Irani and Shah Rukh were very good). They have wasted Om Puri though. 2. Music that is excellent and the wonderful cinematographyThings that don't work 1. Length of the movie (3+ hours????) The movie really needs better editing 2. Age old story... please I haven't watched the original still, the movie smelt 1970ish... A tighter script without some very obvious flaws would have been great.My assessment, you can watch it once. Remember this is not a classic."
