Review
"Kunal Khemu directorial debut is outstanding. This film made my day specially the cast involve in it is so damn good. Directing the 1st film is not an easy job and then to if it's a comedy genre but Kunal Khemu deserves all applause for a fun and super direction done by him.Now talking about the storyline simple friend group goa trip story with best situational comedy perform by the actors specially Pratik, Divyendu & Avinash just nailed their performance throughout the film.Chemistry between these 3 is fun to watch and kinda hooked you up in the film. Yes there is flaws in the script because screenplay could've been little tighter and little bit of pacing issues but comedy will entertain you a lot specially in the 1st half is too good.Cinematography is good specially Goa location is fun to watch. Supporting cast are average because isn't much to do in the film except for the 3 leads.Dialogues in the comedy scenes is good and supports the scenes well yet songs are unnecessary in the film.Overall A good time pass film with enjoyable comedy and good performance by the lead cast...."
"Went to watch the movie with minimal expectations and must say that the movie surprised me positively.Story idea about 3 boys finally going to Goa after years of failed planning in itself is good enough. The execution of the idea is also at par. Dialogues, situations created definitely evoke laughter every now and then. Even in serious situations, we the audience, enjoy. The movie definitely has certain World cinema Neo Noir touch.The characters speak in a very natural and daily routine kind of dialogues which sound funny and logical as well.3 of the actors have done fantastic job starting from Pratik Gandhi who steals the show with his pre and post drugs antiques. Divyendu acts very well and has funny one liners too that generates laughter. Avinash Tiwary plays his part of a no non sense guy quite well. Chhaya Kadam and Upendra limaye are the icing on the cake. Norah Fatehi plays her part of an eye candy pretty well. Rest of the supporting actors especially the one playing the can driver have played their part superbly.Direction is very good, however placement of songs is very bad at almost every place. Screenplay could have been more crisp, to give much better pace to the movie.No unnecessary adult scenes or double meaning jokes have been added, which makes the effort of writing and direction by Kunal Keu very commendable.Must watch with your friends and family at theatre near you."
"People born in the late 1990s, particularly those who grew up watching comedies from the 2000s, may experience nostalgia for their younger years.Credit goes to none other than Mr. Kemmu, the writer-director, for reinvigorating ""comedy of errors"" genre, which had been lacking its trademark in recent years.""Madgaon Express"" might not have reached its peak but it offered enough quirk and entertainment for its viewers.The characters were eccentric, the punchlines hit the mark, and most importantly, the actors appeared to be enjoying themselves, especially, Pratik Gandhi in his 'Rowdy' persona, so ridiculous yet so much fun."
"First of all, it feels like some one told Kunal Khemmu sir that do whatever the hell u want to , people should laugh, and he played his magic , the dialogues, the cinematography, the editing of the movie is at its peak, how the story goes ahead , the second half made us hold our breaths as the scenes went past , and made us brace ourselves to our seats for the climax, one thing I would like to mention is first part could have been more exciting and intriguing like the second interval but post the break , it's just a rollercoaster, the scenes the lines the action , he never missed to add the comic to every scene , like in one scene if something is happening to the subjects the background is something which our eyes will go and we will like what is happening, this is a must view for the people who missed comedy (I am sure everyone did and we got our old comedy back ) no cuss words nothing pure comedy , just wow."
"Bulletpoint review:This comedy of errors by writer-director Kunal Khemu is good fun while it lasts. His 2-minute cameo is fun too.Pratik Gandhi is the clear standout here. The man holds immense potential as a performer. Divyendu is good when he sticks to comedy (which is about 80% of his screentime). Avinash Tiwary is serviceable.Seeing Nora Fatehi in a non-item-dancer capacity is a pleasant surprise.The songs are all of the ""loo break"" variety.The antagonists (played by Upendra Limaye & Chhaya Kadam) are hilariously solid. The actors contribute more than what the screenplay has for them.Did NOT enjoy the whole ""dress up as women"" angle for the leads to infiltrate the Kombdi hideout.Most of the situational humour (keeping the previous point aside) and the dudes' bromistry work."
"I mean it when I say this. Its""A Rib-Tickling Ride!""Madgaon Express"" is a rib-tickling ride filled with laughter and entertainment. Kunal Khemu's directorial debut is a breath of fresh air in the comedy genre, offering a delightful mix of humor and heartwarming moments. This film is a perfect blend of quirky characters, witty dialogues, and hilarious situations that will leave you in splits. Kunal Khemu's direction is commendable, making this journey an unforgettable one for the audience. The ensemble cast delivers stellar performances, making this film a must-watch for comedy lovers. In the present sea of thrillers , murder mysteries and voyeuristic drama - the film feels like a breadth of fresh air. After watching this you will realize that this is the kind of movie we were waiting for since very long."
"The movie is not like a lot of laughter comedy scenes but still the pace, screenplay and some really good comedy moments are great which makes it overall a good movie to watch.Allnactors have done the great job for their roles.Some twists are also good to see.Music is fine but don't why there are songs which really does not required is been fit in the story. It some how slows down the pace a bit of the movie.But overall screenplay looks good with a nice story and some comedy punches too.After a long time good clean comedy is there.Background score is good and lifts up the scenes at many places."
"Laugh-out-loud hilarious from start to finish, this comedy movie is a must-watch for anyone. All the characters have played very nicely and worth watching. Well done everyone and well directed by Kunal. This comedy gem delivers a perfect blend of humor and heart, leaving audiences in stitches while also touching their emotions. The characters are endearing, the jokes are cleverly crafted, and the comedic situations are both outrageous and relatable. With its infectious energy and charm, this movie is a feel-good escape that will have you laughing until your sides ache. Whether you're watching alone or with friends, it's guaranteed to brighten your day and leave you wanting more. Don't miss out on the joyous experience of this comedic masterpiece!"
"Proud of kunal khemu that he finally did something big with his comic talent. Movie is good.Some jokes were very very good, they landed beautifully and made me laugh loudly. Many other ones made me smile.Acting wise for me best was obviosly munna bhaya first then pratik gandhi and then tiwari ji. Nora was also nice. Both villains were good and comedic.Production was good, and story takes ample time to settle, no rush on that front.Goa was also good though nothing much happened outside. Not funny song was good.Overall it is a good bollywood comedy movie after a long time. Please watch and apprecisate it. We want more from khemu now."
"The best way to enjoy this movie is to go in without having watched the trailer (which contains a lot of spoilers and showcased most of it's best moments), or any promotional content and watch it with absolutely zero expectations. The rave reviews raise the bar too high and subconsciously expects this to be on par with a Dil Chahta Hai, Go Goa Gone and Hera Pheri, which this certainly isn't.The actors are flawless however the screenplay and dialogues was a big let down.Madgaon Express would probably be recieved better once it releases on the OTT platform. In my opinion, it doesn't merit a definitive theatrical experience for your money's worth."
