Review
"I just can believe that I had opportunity to enjoy this. Kal Ho Naa Ho (If Tomorrow Never Comes) is an energetic tale about love, love and LOVE!  The plot somewhat predictable (and I better not to rehash it) but Nikil Adhvani as a director made it with a sense of love and that make this as a warm, subtle and deeply moving, a great entertainer indeed.The chemistry between Shahrukh, Preity Zinta and Saif-Ali Khan is so strong. What a fun-tastic acting fiesta. The songs are ear-catchy and added a plus point, not a waste like many Bollywood's movies.I know KHNH is a good movie when I first read the premise, but I don't realize that this is a very good movie. Just can't believe that this is Nikil Adhvani directorial debut.  Okay, enough comment, just watch it and experience the wonderful journey of life and LOVE.10/10"
"Despites of all denials from Karan Johar, the movie does have a quite a resemblance to Indian classic Anand. Srk playing Rajesh Khanna's role, Priety playing Amitabh Bachchan role, Saif Playing the lady who was the love interest of Bachchan. I repeat it has quite an resemblance. The Performances were great, maybe sharukh get the praises but I personally appreaciated 2 performances. One of Priety and Saif's. Saif is really funny, and the best thing about him is he doesn't overact to make people laugh. I am just wondering how long does he have to wait till people start giving him credit for what he deserves, Saif carries his role wonderfully. Priety is like Julia Roberts of Bollywood, Preety woman. She could act, she proves yet again that she is not just a cute girl with a dimple on her cheek. The highlight of the movie is the funny moments of the movie, and it is filled with them. Shahrukh was good, yet again but Saif is the surprise. The movie was specially interesting with glimpse of all the stars; Sonali Bendre and Sanjay Kapoor, Rani and Kajol, Uday Chopra, Farah Khan. The supporting cast was very good too. Jaya Bachchan proving as her husband Bachchan that despite of her she still one of the best actresses. Lillete Dubey is a M.I.LF. Rajpal Yadav should overtake Johnny Lever any time in Bollywood top comedian slot. Sushma Seth, Dara Singh, the eternal macho man. Reema is nice. Satish Shah and Katki Dave are delight to watch as Gujus. Harry Potter look alike kid and her baby sitter were cute and ofcourse THE KANTABEN, homophobic maid was very funny. It was nice entertainer, nice fun, more funny then emotional. 7/10"
"Aditya Chopra made Dilwale Dulhania Le Jeyenge in 1995. Then daddy Yash came up with Dil To Pagal Hai in 1997. Karan from the Johar family, son of producer Yash Johar then came up with Kuch Kuch Hota Hai the following year. And then the media-shy, reclusive Chopra Jr. came up with Mohabbatein in the millenium. The creative, sensitive Karan Johar then made Kabhi Khushi Kabhi Gam in 2001. Yahsraj Films then started franchising their super-successful brand of cinema through different directors like Sanjay Gadhvi (who made Mere Yaar Ki Shaadi Hai) and Kunal Kohli (who made Mujhse Dosti Karoge) last year. And now, here come Dharma Productions with Kal Ho Naa Ho.No, I am not trying to display my cinematic knowledge and nor am I writing a biography on the Chopra and Johar families - arguably the two most successful and popular film families and production houses in Bollywood today. The common link between all these films is that they total about Rs 200 crores ($40 million USD) spent on creating about 25 hours of pretension.And the latest in this brand of super-superficial and super-superfluous cinema is Karan Johar's - oops! Sorry, Nikhil Advani's Kal Ho Naa Ho. There is tremendous detail in creating new looks for the protagonists, great costumes, technical slickness in terms of photography and production design; the music and choreography are extremely elaborate; even the script is detailed and bound from start to finish.But the goal of the film is to entertain by poking fun at the obese, the Gujarati - and no, I am neither - the middle-aged single woman, the gay  ( or to be more politically incorrect homo), the american - and I am none of these either - Jaya Bachan, Sushma Seth and Satish Shah's intelligence, Preity Zinta , Saif and pretty much everything else that is not Shahrukh. The melodrama reeks of glycerine and manipulation, the romance is so plot-oriented and pre-meditated that it is totally devoid of any chemistry (except for that between Shahrukh and Saif - now there's a film!).Karan Johar and co. are extrememly talented, professional film-makers. But they fail to understand that cinema is a medium where the imagination is excited to translate that which is human, empathetic, universal, courageous, inspiring, etc on celluloid - and not merely a commercial venture.But then why fix that which ain't broke. Six of the above eight films have gone on to become blockbusters. And in any case, if the Chopra-Johar brand of filmmaking fails to ring the cash registers in future, they can always use their business acumen and franchising abilities to open a chain of McShahrukh's. 5/10."
"This is by far one of the best Hindi movies ever made, in my opinion. The acting is superb, and this is probably one of Preity's better movies. All the actors give a very moving performance. This movie can make you laugh and cry all at the same time, and the storyline isn't the same old things you see in Bollywood films. The main reason I like this film is because it contains modern elements in it. Its set in NY, and its has Western culture blended into it also. Being a teenager living in the US, I personally enjoy being able to relate to the movies I watch and I don't really like movies that are too traditional. I think if you like modernized Hindi movies you'll love this movie. Even if you don't, its most definitely worth watching."
"Karan Johar has done it again.  This movie is absolutely wonderful.  It has it all--comedy, romance, and deep emotions.  You have been warned:  this is a tearjerker.  Don't bother watching it if you hate sensitive films. Shahrukh, of course, is the show stealer.  Nobody can ever replace this brilliant star who can transform perfectly into his character.  Saif , the underestimated star, is great with comic timing as he was in Dil Chahta Hai, Na Tum Jaano Na Hum, etc.  Preity Zinta was good but wasn't as great as she was in Koi Mil Gaya.  Jaya has a nice role.  Songs are excellent and, in my opinion, the best soundtrack of the year.  The portion of ""6 din, ladki in"" in the second half was a bit of a drag, however.  The best part of this movie, though, is its theme.  Carpe diem!  People are so concerned with their futures that they forget to live the present.  God only knows where we'll be tomorrow.  Enjoy today before it's too late."
"For all those who want to know whether Kal Ho Naa Ho is a remake of Hrishikesh Mukherjee's Anand, the answer is yes. And no.Shah Rukh Khan's character (Aman) is largely inspired by Rajesh Khanna's happy-go-lucky charmer in Anand. But on the whole, Kal Ho Naa Ho is as different as they come.The film kicks off with Manhattan resident Naina Catherine Kapur (Preity Zinta) narrating the story of her life over her daily morning jog.Don't Miss!The characters in Naina's life are introduced with the same energy that Naina puts into her jog. There is her mom Jennifer (Jaya Bachchan in jeans), who shares a love-hate relationship with her mother-in-law Sushma Seth (at her loudest Punjabi best).Mommy runs a flop restaurant. Grandmother is a flop singer. Together they are chaos.Enough reason for Naina to turn into a boring, bespectacled spinster type who takes life too seriously.The only interesting person in Naina's life is buddy Rohit Patel (Saif Ali Khan). He is uncool with women but thinks he is cool. He is also a typical Gujarati, whose father (Satish Shah) runs a business called Dial A Dhokla.Enter funny guy Aman, who turns out to be the proverbial angel in Naina's life. He is Dale Carnegie-Jim Carrey-Richard Gere-Deepak Chopra all rolled into one. He zooms into Naina's neighbourhood singing Pretty woman and woos everyone in sight, including uppity Naina.Naina hates him at first sight, but can't help being overwhelmed by Aman's charm.Even Rohit takes tips from Aman on how to be cool and influence people. Life is a song and dance till the interval.And After that everything is mystery, lol what?This is indeed a breathtaking movie! Go and watch instead of watching silly bollywood movies!"
"What can you say about this movie? The makers have ensured that they have greased the wheels properly before the turkey was served.Lets look at the few aspects of the movie::01. Story: Nothing new but well-presented. And obviously the ""Anand"" factor was a diversion.02. Characters: All of them etched out well. Be it talented Jaya Bachchan, Sushma Seth, Lillette Dubey, Sweetu, Rajpal Yadav or the highlight Kantaben. Simone Singh was good as well - she attempts a bit of skin-show, desperately wanting to break-free from the Heena image.03. Comedy: Comedy tracks have been really worked upon. There are many pokings at Gujju's directly (the audience on both my sides appeared threatening!) - but in spite of that the G.U.J.J.U. song makes up for all the damage. Clever, very clever. Kantaben was good and so was Satish Shah (and his English).04. Location: The movie is a proper New York Darshan bus. The trivial mistakes about jogging to Central Park from Queens can be easily overlooked in the age where the scripts have crater sized holes.05. Music: S-E-L have given one of their best compositions to date. Be it the title song or Mahi Ve - all of them stay with you for a long time. My favourite is Its the time to disco, Vasundhara Das rocks (she bring out the voice of Nazia Hassan).06. Lyrics: The title song is definitely Javed Akhtar caliber. For the rest he should give the credit to a pseudonym.07. Spl. Appearances: Sonali Bendre and Sanjay Kapoor have extended special appearances. And in blink-an-miss appearances by Kajol & Rani (lucky mascots of Karan Johar), Uday Chopra and Jugal Hansraj.08. Protagonists: SRK plays his part extremely well in the author backed role as ""the good Samaritan"", however does succumb to a bit of his usual hamming. Saif proves yet again that he is a dependable actor and at times can steal the show right under the nose. His performance at the restaurant (proposing scene) is wonderful. Preity does full justice to her character (Kareena - sour grapes! sour grapes!).09. Tracks: In fact the movie is full of tracks but interesting ones. Be it Kantaben, Simone Singh, the wrong house, 7-day proposing, Sweetu, revamping of the restaurant or Gia's adoption track. The director has just done a good copy-paste of it.The makers have ensured that there is maximum utilisation of resources at all fronts. For a first-timer Nikhil Advani has done a commendable job, obviously under the baton of Karan Johar who ensured that Yash Johar films flag remains high and rising.Definitely worth a watch.... with family.PS: Its interesting to see that from time to time, SRK acknowledges Aamir Khan in his movies (here the Lagaan song and in K3G the Ghulam matchstick)."
"As someone who's a huge fan of any movies at all, I'm so glad to have seen such a beloved Bollywood movie. It seems like the only ones most Westerners have actually seen are the Panther Panchali films of the 1950's. Of course, they still release great ones today. This film was 187 minutes and just so happened to be the longest movie I have ever seen online! It was certainly worth it to see the whole thing, though. I heard that most movies in India are three hours long. I guess they just have longer attention spans than us! This actually seemed pretty long even by their standards.It was weird that this took place in New York City for such a completely Indian film. Of course ""Slumdog Millionaire"" did the opposite and it was technically a British movie. What I love about this film is how bright and colorful everything is. We get great dance numbers and just so much movement going on. It's hard to keep up with all these characters. They really do work hard to make them all unique. With a population as big as them, it's easy to get a lot of people! There was in fact an intermission albeit quite brief. The second half is when it really starts getting serious. I can understand how such a long film would change in tone so radically. Whatever nationality, you should watch this movie. ***1/2"
"Well, if you are as new to the Bollywood phenomenon as I am, you will be as confused by this movie as I was (... and if you are a Bollywood expert, you should skip this review). To Eureopean tastes, and probably also to American tastes, many aspects of the movie seem to be implausible. The male lead, Shah Rukh Khan, THE Indian Top Star, seems not be able to act, but nobody seems to care; the story is outrageously simple and pure kitsch; the movie is extremely long; the actors tend to break out in song and dance for no reason whatsoever; etc. However, the movie is quite charming in its way. The actors, Khan included, are lovable and do not even try to display any skills at the Robert de Niro-type of method acting. The overly emotional acting is highlighted by dramatic panning and freak breezes that even turn up in closed rooms, but it is exactly what the audiences want, and it goes hand in hand with the over-the-top lavish extravaganza of the sets and the well-choreographed song and dance sequences, since ENTERTAINMENT is all the movies aim at. So, if you are a purist, if you cannot accept kitsch for all it is worth and if you want psychological drama instead of bright sets and sentimental love stories, DO NOT WATCH THIS MOVIE. If, however, you occasionally indulge in something that is neither intellectually challenging nor deemed high art, but that is clean, bright and bubbly fun, you will enjoy this picture. There I will not bother you with a synopsis but I will only point out that you will probably want to watch one or two other movies to understand this phenomenon. The chances are high that you will see the same actors again, playing the same roles again, only with different names."
"THIS MASTERPIECE WILL TEAR YOU APART IN TEARS.SALUTE TO SHAHRUKH KHAN.If u haven't watched this movie yet,loss is yours."
"I believe that Karan Johar has amazing capacity to make people laugh or cry.In this melodramatic movie he has put very nice and humorous patches of comedy. But I strongly believe that the movie is with plenty unforgivable loopholes. I cant understand how a person with such a serious heart trouble can run like Carl Louis, dance like Michael Jackson and sing like Enrique.Please make some realistic hindi movie like Satya."
"WOWNikhil Advani, Karan Johar and the amazing cast of this movie have come together to make only the second flawless Bollywood movie of this generation.What can I saw about Shah Rukh Khan, an actor who even today manages to mesmerise and captivate his audience.  In the majority of his movies, even I (a die-hard) find that he over-acts, but in this movie, his is at the pinnacle of his craft. His control is admirable, and I fell in love with him all over again.Saif Ali Khan, who started his career as a callow youngster shows that he has finally come of age, and his heartbreaking performance in this movie is astoundingly mature.Preity Zinta is wholly believable as the woman they both fall in love with-- I almost fell in love with her myself (except my heart belongs to SRK!!)The supporting cast, full of stars in their own right, gave exquisitely balanced performances, with not a gesture or moment of screen time wasted.Nikhil Advani, I salute you.  You have managed to create what I didn't think was possible in todays world-- a Bollywood film that makes you laugh, cry, feel sad and yet happy at the same time, and also doesn't make you ashamed to take your non-indian friends to.  The only other movie that has accomplished that recently was DDLJ (and even that had one scene too far).The songs, which were disappointing on first listen, fit into the film so well that I will cry every time I hear them.  They now make perfect sense (in the same way that the songs of KKHH also improved after watching the movie)The look of the film, the humour, the choreography, the set direction, the cinematography, the everything of this movie are outstanding.In years to come, I will watch this movie with my kids (I hope), and hope that they will learn what I have today-- that the Bollywood movie is not dead, indeed it is alive and kicking, and Kal Ho Naa Ho, this movie will be a perfect monument to 2003 Bollywood cinema.Anyone who doesn't like this movie must truly have a heart of stone.WOW"
"'Kal Ho Naa Ho' is A Good Film, that catches your attention. While The First-Hour is funny & lively, the Second-Hour, though dragging, is emotionally engaging. Also, the performances, are quite good!'Kal Ho Naa Ho' Synopsis: Life of a very serious girl Naina, changes on the arrival of her new neighbor, Aman, who teaches her a new way to live.The film works in most times and manages some memorable moments, that stay with you even after the film has ended. But, the second-hour is definitely dragging and needed to be trimmed. The excessive running time, does act as a speed breaker. Nikhil Advani's Direction is good. The Screenplay by Niranjan Iyengar & Karan Johar, is impressive. Cinematography is striking. Music by Shankar-Eshaan-Loy, is Excellent. Editing is fairly nice.Performance-Wise: Shahrukh does well, but it's Saif Ali Khan, who undoubtedly owns the film. He delivers a wonderful performance, that is truly worth immense praise. Preity Zinta does very well, especially in the emotional scenes. Jaya Bachchan is efficient. Rajpal Yadav appears in a hilarious cameo. Satish Shah, Ketaki Dave & Sulbha Arya are superb. Reema Lagoo, Sushma Seth, Lilette Dubey & Delnaaz Paul, are effective. Sonali Bendre & Sanjay Kapoor appear in a brief roles.On the whole, A Good film, that is definitely worth a watch. Thumbs Up!"
